name,Condition,Mito,Animal,b_vol,b_sa,nr_ves_b,nr_ves_in,msb,mito_vol,tpsd,mean_ves_vol,final_med_mean_dis,final_dis_AZ,disp_cm,dis_ves_cm_f,dis_cm_az,final_chull_ax,final_chull_mvv_ax,med_ass_ves_vol_final_im,med_ass_ves_vol_im,ra_ass_ves_vol_final_ax,,,,,,,,,,,,,,ske_ass_im,ra_ass_ves_vol,ra_ass_ves_vol_final,ra_ske_ass_im,pval_ra_vav,med_ass_ves_vol_final_ax,ske_ass_ax,ra_ass_ves_vol_ax,ra_ass_ves_vol_final_ax,ra_ske_ass_ax,pval_ra_vav_ax,dis_ves_ol_ra_f,p_val_dis_ol,med_ass_vol_del_ev_f,,,dis_chull_az,dis_chull_az_f,,dis_ves_cm,dis_ves_cm_f,dis_ves_ol,dis_ves_ol_f,final_med_mean_dis_ra,rat,pval_mdnv_ra,dol_dcm,dis_m_cm,med_dis_m,med_dis_m_f,den,chull_del_ves_f
d01c35ax04,Control,Yes,JB024,0.4824,3.9115,1282,1216,n,0.0603113976,0.313133,0.0417133647944869,0.0199,0.25511452431376,0.295155152048877,0.236823801182454,0.298875446020003,0.29435536828,0.252642003485513,6.171877557975E-05,9.276238557975E-05,0.00014206263488,,,,,,,,,,,,,,4.11262316510296,0.000175163011949,0.000144119401949,0.763266466394776,3.62354689110047E-97,0.0000616312392979,4.20927889799617,0.00017310624488,0.00014206263488,0.811746433663565,5.53697978360141E-96,0.104,0.195549569146994,0.000142432093292,,,0.394296603926838,0.374796603926838,,0.256323801182454,0.236823801182454,0.14287863900309,0.104,0.0384089519105358,0.517242446796252,1.22253152075546E-103,0.564635779113271,0.124891430642379,0.160302797359698,0.140802797359698,#REF!,0.273120813225
d03c02ax05,Control,Yes,JB024,0.172425,1.849,132,98,n,0.0400072224,0.062054,0.00426458962573824,0.0363,0.218499429017585,0.172803939613201,0.115757834043559,0.237317042359244,0.040503983814,0.0362393941882618,0.000081607628438,0.000112651238438,0.000202163869528,,,,,,,,,,,,,,1.12529630678621,0.000233207479528,0.000202163869528,0.573077213844847,1.1507495272356E-06,0.000081607628438,1.12529630678621,0.000233207479528,0.000202163869528,0.573077213844847,2.30149905447121E-06,0.053,0.00762228976612433,0.000131129962571,,,0.241453197976405,0.221953197976405,,0.135257834043559,0.115757834043559,0.079781611215788,0.041,0.0535399111223845,0.677692675232849,1.7247553918201E-06,0.614930551553992,0.0874617425300833,0.108428002352608,0.088928002352608,#REF!,0.036042094337
d03c03ax06,Control,Yes,JB024,0.3033,2.6495,606,552,n,0.041761484,0.194617,0.0197186857223427,0.0280,0.268566883873544,0.270579710401621,0.233948325449125,0.272074576650515,0.143931807925,0.124213122202657,0.000091199526476,0.000122243136476,0.000150486142547,,,,,,,,,,,,,,2.96852441549281,0.000181529752547,0.000150486142547,0.981565954800752,1.32244087487427E-22,0.000091199526476,2.96852441549281,0.000181529752547,0.000150486142547,0.981565954800752,2.64488174974853E-22,0.080,0.0484859510484033,0.000164776152158,,,0.289434741584713,0.269934741584713,,0.253448325449125,0.233948325449125,0.125404869999254,0.086,0.0402648277332751,0.695009391123774,2.77938007218849E-19,0.509899085158315,0.118956842384565,0.142045607501907,0.122545607501907,#REF!,0.1301733615
d03c07ax07,Control,Yes,JB024,0.243125,2.29225,416,366,n,0.0254169087,0.062153,0.0135350048101328,0.0329,0.222766757633066,0.22149478057271,0.18520598617063,0.247564605041625,0.112150643325,0.0986156385148672,0.000106356190186,0.000137399800186,0.000160622390053,,,,,,,,,,,,,,1.99373831898772,0.000191666000053,0.000160622390053,1.02416830897583,2.023734296E-11,0.000106356190186,1.99373831898772,0.000191666000053,0.000160622390053,1.02416830897583,4.047468592E-11,0.059,0.00839298724135537,0.000176230353048,,,0.243158674529255,0.224358674529255,,0.20400598617063,0.18520598617063,0.106409612082797,0.067,0.0436586732437458,0.753922025108804,3.4618898177E-10,0.517864401245626,0.10393865769459,0.166423139791142,0.147623139791142,#REF!,0.100061681525
d03c08ax47,Control,No,JB024,0.0854525,1.204,283,242,n,0,0.0881058,0.00826251269127661,0.0224,0.265995434829416,0.186642368135139,0.138663554314636,0.259692149706453,0.0423843242136,0.0341218115223234,6.03366559365667E-05,0.0000881556827099,7.83356909226667E-05,,,,,,,,,,,,,,0.634053026064253,0.000106154717696,7.83356909226667E-05,0.949458926988553,0.0036845571113806,6.03366559365667E-05,0.634053026064253,0.000106154717696,7.83356909226667E-05,0.949458926988553,0.0073691142227612,0.042,0.0567800183632437,0.000192362736724667,,,0.312574432010124,0.293074432010124,,0.158163554314636,0.138663554314636,0.0877693983003491,0.050,0.0301398821705295,0.742860521807885,0.000368664274693587,0.56015342807716,0,0,0,#REF!,0.0359241117928
d03c10ax08,Control,Yes,JB024,0.13675,1.75225,241,206,n,0.0271240082,0.080656,0.00783842312080636,0.0269,0.1305090591472,0.240541634176617,0.191315866085094,0.152442692247131,0.0576268791645,0.0497884560436936,0.000068405231488,0.000099448841488,0.000129245143752,,,,,,,,,,,,,,1.54992441329152,0.000160288753752,0.000129245143752,0.445028972560551,5.68134223412508E-06,0.000068405231488,1.54992441329152,0.000160288753752,0.000129245143752,0.445028972560551,1.13626844682502E-05,0.066,0.177563731085779,0.0001321165308055,,,0.149733451899705,0.130933451899705,,0.210115866085094,0.191315866085094,0.0960600335665776,0.057,0.0460805075607799,0.583824668602113,1.53356327E-12,0.495697224466561,0.0876423053391326,0.103414661853416,0.084614661853416,#REF!,0.0489196438835
d03c11ax49,Control,No,JB024,0.05928,0.909975,310,261,n,0,0.031591,0.00905334902080317,0.0202,0.188490388507058,0.175238018677996,0.142793948116271,0.203977146469511,0.0356032920772,0.0265499430563968,5.17770907630667E-05,0.0000795961175364,6.66183622933167E-05,,,,,,,,,,,,,,0.701883381209068,0.0000960764822317,6.82574554583667E-05,0.577873173621765,0.00664088658984536,5.10434307788667E-05,0.778379191903867,9.443738906665E-05,6.66183622933167E-05,0.610293447991024,0.0136423121620569,0.029,0.0321009136307165,0.000165463480456667,,,0.247306040314871,0.227806040314871,,0.162293948116271,0.142793948116271,0.0683923169793466,0.031,0.0241479686165952,0.835859350942226,0.00145412962257886,0.457206994794129,0,0,0,#REF!,0.026641685718
d03c12ax09,Control,Yes,JB024,0.39915,3.39025,948,886,y,0.0887294533,0.172299,0.0308409540003872,0.0249,0.18412548771069,0.296723270940283,0.240321528546743,0.241989052222904,0.20923182025,0.178390866249613,0.00008508563662,0.00011612924662,0.00014059625862,,,,,,,,,,,,,,1.33513523574605,0.000171900706469,0.000140857096469,100,1.1511398207131E-34,0.000085081960788,1.34609618193194,0.00017163986862,0.00014059625862,0.462038726160551,1.66660666819538E-33,0.095,0.116390517276172,0.000191349425487,,,0.158328931690783,0.138828931690783,,0.259821528546743,0.240321528546743,0.138978839087579,0.100,0.0383727886192757,0.64793145546069,5.05984894023358E-42,0.549133247116402,0.135169050635456,0.129922940582441,0.110422940582441,#REF!,0.19238074744
d03c13ax50,Control,Yes,JB024,0.161675,1.7685,216,179,n,0.0160153266,0.040373,0.0070301523402367,0.0293,0.220846174521142,0.159782100012891,0.126238088128133,0.234465108166547,0.047312169488,0.0402820171477633,0.0000708880373835,0.0001019316473835,0.0001470984869385,,,,,,,,,,,,,,2.11676728645782,0.0001781420969385,0.0001470984869385,100,1.49861706761E-09,0.0000708880373835,2.11676728645782,0.0001781420969385,0.0001470984869385,1.54717343661948,2.99723413522E-09,0.044,0.00471077996765253,0.0002073926725395,,,0.261752138666675,0.242952138666675,,0.145038088128133,0.126238088128133,0.094852017877722,0.056,0.0391181860678765,0.74983007699439,3.68255514917244E-06,0.697198572051394,0.16831767384465,0.195379796962499,0.176579796962499,#REF!,0.035685952687
d03c14Aax53,Control,No,JB024,0.13685,1.67925,312,272,n,0,0.045519,0.00910970721322636,0.0277,0.0697738674385133,0.194807235319906,0.152628634107153,0.156369786552736,0.066404487108,0.0572947798947736,8.18129851996667E-05,0.000109632011973,0.000156984940820667,,,,,,,,,,,,,,3.48171217938681,0.000184803967594,0.000156984940820667,100,1.975506E-14,8.18129851996667E-05,3.48171217938681,0.000184803967594,0.000156984940820667,1.28337203896354,4.259225E-14,0.049,0.000199044547744801,0.000155816473881667,,,0.0470861193620191,0.0275861193620191,,0.172128634107153,0.152628634107153,0.0971571287803505,0.060,0.0402810658960511,0.686998250241,3.5541637339E-10,0.593065537134886,0,0,0,#REF!,0.056443540312
d03c14Bax54,Control,Yes,JB024,0.2961,2.60125,785,732,y,0.0722090099,0.0812949,0.0254728216284633,0.0199,0.286264548675279,0.254449400517817,0.206944135477971,0.303178486895296,0.147666479715,0.122193658086537,0.0000620510099578,0.0000930946199578,0.000105587001772,,,,,,,,,,,,,,3.70305878920318,0.000136630611772,0.000105587001772,100,4.85425236186334E-30,0.0000619448904839,3.71740675680794,0.000136630611772,0.000105587001772,0.632620095877958,6.20309095534682E-30,0.079,0.0150521230174744,0.000164024140246,,,0.253748606041388,0.234948606041388,,0.225744135477971,0.206944135477971,0.112931590726168,0.074,0.0331261901405593,0.601699678806766,9.22088711366618E-32,0.514909701486257,0.141022779705967,0.130925425389862,0.112125425389862,#REF!,0.13146676634
d03c16ax56,Control,No,JB024,0.07197,1.019525,124,90,n,0,0.021722,0.00361813167607298,0.0305,0.213584311655912,0.145169582558647,0.121918439665041,0.215642080440945,0.0223520001376,0.018733868461527,7.96111630136667E-05,0.000107430189787,0.000111836420418167,,,,,,,,,,,,,,1.78504682463267,0.0001396554471915,0.000111836420418167,100,0.05643032874804,7.96111630136667E-05,1.78504682463267,0.0001396554471915,0.000111836420418167,0.770202299494392,0.11286065749608,0.028,0.292293182728668,0.000111773502647667,,,0.241511686020037,0.222711686020037,,0.140718439665041,0.121918439665041,0.061567196462147,0.024,0.0379873294075817,0.804132997900029,0.00835607775543391,0.498522837221795,0,0,0,#REF!,0.0182525704332
d03c17ax57,Control,No,JB024,0.0620275,1.071,39,17,n,0,0.026321,0.00113959988018394,0.1298,0.271004459211009,0.315217293381826,0.288275722160323,0.270811256131586,0.025676272784,0.0245366729038161,-2.78190267733333E-05,0,0,,,,,,,,,,,,,,100,0.000681567558447,0.000653748531673667,100,0,0,100,0,-2.78190267733333E-05,100,0,0.062,0.00025183523774139,-2.78190267733333E-05,,,0.526550321490658,0.507050321490658,,0.307775722160323,0.288275722160323,0.0615915433428395,0.024,0.119897658943682,1.0829683496524,0.257985072143532,0.200897415774935,0,0,0,#REF!,0.025676272784
d03c18ax48,Control,Yes,JB024,0.130675,1.44275,339,287,n,0.020249,0.054599,0.011030142772398,0.0280,0.290423027304578,0.244488477365166,0.202327302243627,0.305361413537876,0.06573493447,0.054704791697602,0.0000682698351252,0.0000993134451252,0.00008396642742,,,,,,,,,,,,,,0.398226849012872,0.00011501003742,0.00008396642742,100,0,0.0000682698351252,0.398226849012872,0.00011501003742,0.00008396642742,0.732157738294878,0.00539463844118435,0.046,0.0581530079191638,0.000149327347234,,,0.287880574352621,0.268380574352621,,0.221827302243627,0.202327302243627,0.0798580717129566,0.041,0.0359763773770017,0.778866899027436,1.64140514660445E-05,0.372284397135398,0.0142881432665681,0.0911300608459026,0.0716300608459026,#REF!,0.0561263499615
d03c19ax10,Control,Yes,JB024,0.401775,3.13575,1251,1186,y,0.0254169087,0.3166081,0.0407094049262951,0.0247,0.262049433203541,0.287241387502876,0.249391138893718,0.373938467873977,0.246473426705,0.205764021778705,0.000089528320602,0.000120571930602,0.000129247335288,,,,,,,,,,,,,,3.4513449795339,0.000158899904775,0.000127856294775,100,2.87360888571627E-26,0.000089692026712,3.42247956825735,0.000160290945288,0.000129247335288,0.79656524661469,9.301837103565E-27,0.090,9.30775654143E-09,0.000231092668842,,,0.199694243339481,0.180194243339481,,0.268891138893718,0.249391138893718,0.144880535591386,0.106,0.0332454049799904,0.741967900970344,3.07177473545472E-28,0.535265548280244,0.228046596335963,0.236575988521417,0.217075988521417,#REF!,0.225291816065
d03c20ax46,Control,Yes,JB024,0.396325,3.153,227,200,n,0.0840938669,0.0370488,0.00735164375572799,0.0273,0.210118506855441,0.197760228850369,0.129022552074336,0.219316239495809,0.1021077218,0.094756078044272,-0.00003104361,0,0.0003128758690615,,,,,,,,,,,,,,100,0.000339178481315,0.000308134871315,100,0,0.000069122423176,6.65615075477106,0.0003439194790615,0.0003128758690615,0.626037138781999,1.18322663877032E-19,0.104,0.107987181841038,0.000069122423176,,,0.327122087946485,0.307622087946485,,0.148522552074336,0.129022552074336,0.130849133320578,0.092,0.0654052980892302,0.417288344101539,7.49252592345094E-17,0.974705182183956,0.141933786088089,0.125185459652309,0.105685459652309,#REF!,0.1021077218
d03c22ax11,Control,Yes,JB024,0.1218,1.36125,299,244,n,0.0124949906,0.05215,0.00972532683727486,0.0237,0.287295494086522,0.194489164775969,0.159315127168156,0.271065396111272,0.0495332923385,0.0398079655012251,0.000072778664341,0.000103822274341,0.000082085781411,,,,,,,,,,,,,,1.79349153322832,0.000113129391411,0.000082085781411,100,0,0.000072778664341,1.79349153322832,0.000113129391411,0.000082085781411,1.40163843885367,0.14757463400223,0.036,0.296727177713001,0.000267432897253,,,0.310742505948897,0.291942505948897,,0.178115127168156,0.159315127168156,0.068593023518935,0.030,0.0316683652952806,0.749446507818174,0.000495137433610594,0.400053443389457,0.0436399583091373,0.107311252655951,0.088511252655951,#REF!,0.042590314842
d03c25ax45,Control,No,JB024,0.04879,0.781525,146,121,y,0,0.09400293,0.00426450973420944,0.0345,0.155615681596793,0.159281351386217,0.120256919766691,0.188302852459129,0.0228098239132,0.0185453141789906,6.88841618890667E-05,0.0000967031886624,0.000101744800245667,,,,,,,,,,,,,,100,0.000147566078882,0.000119747052108667,100,0,6.85171596885167E-05,0.271556994383757,0.000129563827019,0.000101744800245667,-0.0237886408288735,0.0729696035885571,0.051,0.0051218412129708,0.000175097289771167,,,0.188456078762476,0.168956078762476,,0.139756919766691,0.120256919766691,0.0740074468063493,0.036,0.0364685225392893,0.944976997141766,0.119771208247075,0.575375191492286,0,0,0,#REF!,0.0165847426256
d03c29ax12,Control,Yes,JB024,0.4097,4.12825,776,724,y,0.0736983493,0.17174,0.025603671810567,0.0304,0.187862361088555,0.433147770928052,0.370636046751338,0.300584459619322,0.25105337136,0.225449699549433,0.000086442379161,0.000117485989161,0.0001903405846445,,,,,,,,,,,,,,100,0.000245960875808,0.000214917265808,100,0,0.000085569591161,1.64342398353993,0.0002213841946445,0.0001903405846445,0.604478547087759,4.71544626840698E-31,0.088,0.378557143387988,0.000123352462498,,,0.114146419731418,0.094646419731418,,0.390136046751338,0.370636046751338,0.131015849345795,0.092,0.0529581106445422,0.573934669303493,3.57459041597583E-45,0.336289695640087,0.0773293815998252,0.153364429799871,0.133864429799871,#REF!,0.24015182424
d03c30ax13,Control,Yes,JB024,0.0759675,1.132,143,107,n,0.0131672118,0.039444,0.00478385235580845,0.0293,0.131516354435085,0.188729524443978,0.117485424844872,0.142423577058583,0.0263411109105,0.0215572585546916,0.0000677177534334,0.0000987613634334,0.000098367540449,,,,,,,,,,,,,,0.473859744548158,0.000129411150449,0.000098367540449,0.373087929056417,0.0056692621064996,0.0000677177534334,0.473859744548158,0.000129411150449,0.000098367540449,0.373087929056417,0.0113385242129992,0.030,0.167858432796633,0.0002120953280885,,,0.24959074574954,0.23009074574954,,0.136985424844872,0.117485424844872,0.0666629297414842,0.028,0.0417363757933505,0.701043130610677,0.00445699761070716,0.535867774535163,0.0546894370681892,0.0993573389915821,0.0798573389915821,#REF!,0.020111673961
d03c33ax14,Control,Yes,JB024,0.36235,3.37675,901,840,y,0.0534145273,0.1567854,0.0292515426077706,0.0293,0.237260458274737,0.309340547384772,0.253045281157253,0.34793013596194,0.22097204975,0.191720507142229,0.000106578164056,0.000137621774056,0.000158916868404,,,,,,,,,,,,,,1.89442875238388,0.000199650620119,0.000168607010119,0.770997992246765,3.45883316250049E-33,0.0001058772133105,1.78794913945003,0.000189960478404,0.000158916868404,0.655965203385966,5.94905469662891E-23,0.094,0.0201260488072395,0.000214851771324,,,0.134129606203476,0.114629606203476,,0.272545281157253,0.253045281157253,0.138969053577429,0.100,0.0404438353037496,0.725368341587746,2.26733692005486E-28,0.516924916647872,0.0797271487927336,0.192411218163423,0.172911218163423,#REF!,0.207108508015
d03c37ax15,Control,Yes,JB024,0.230175,2.31875,539,483,y,0.0419552774,0.1195124,0.0175366200255722,0.0280,0.208058123328003,0.274033652151351,0.206340832341839,0.287683051972241,0.126734769685,0.109198149659428,0.000092725991073,0.000123769601073,0.000144094352696,,,,,,,,,,,,,,2.46044469629527,0.000188030619643,0.000156987009643,0.564926069071715,6.75377786268719E-18,0.000092258435019,1.72204379956562,0.000175137962696,0.000144094352696,0.560015913064824,2.72087E-13,0.079,0.418951852393474,0.000189235640724,,,0.140018526076351,0.121218526076351,,0.225140832341839,0.206340832341839,0.11595615417418,0.077,0.0408401634511046,0.686653812632976,1.06440906638692E-17,0.529933742806644,0.0753290086822977,0.120656163995386,0.101856163995386,#REF!,0.11648541697
d06c08ax60,Control,No,JB024,0.0728875,0.944275,152,113,n,0,0.027864,0.00443712464029538,0.0367,0.22645596253302,0.150398279680542,0.121152856170964,0.231852252001856,0.0327181987364,0.0282810740961046,0.000103801748016667,0.00013162077479,0.000149483416662167,,,,,,,,,,,,,,1.13542699665567,0.0001773024434355,0.000149483416662167,0.194123247109551,0.000261114097397929,0.000103801748016667,1.13542699665567,0.0001773024434355,0.000149483416662167,0.194123247109551,0.000522228194795858,0.037,0.133734805837834,0.000156939028758167,,,0.239659910251722,0.220859910251722,,0.139952856170964,0.121152856170964,0.0735090413608657,0.036,0.0432412790563715,0.849708418709615,0.00599055870842422,0.568026732449071,0,0,0,#REF!,0.0266888085752
d06c09ax61,Control,No,JB024,0.154175,1.75175,429,372,y,0,0.0699706,0.0124081241598463,0.0294,0.248550313215574,0.208704289743857,0.16715871182253,0.308558258689364,0.082139253686,0.0697311295261537,9.22820177401667E-05,0.0001201010445135,0.000130336745260167,,,,,,,,,,,,,,1.91794850277527,0.0001581557720335,0.000130336745260167,0.936273678472481,2.71796579436E-09,9.22820177401667E-05,1.91794850277527,0.0001581557720335,0.000130336745260167,0.936273678472481,5.43593158872E-09,0.051,0.000192341314226204,0.000194928936049167,,,0.21426662647959,0.19476662647959,,0.18665871182253,0.16715871182253,0.0988170491747939,0.061,0.038252403228318,0.767569725669582,1.2592326911217E-06,0.561245402393037,0,0,0,#REF!,0.07349322999
d06c10ax62,Control,Yes,JB024,0.49225,3.6375,1146,1075,n,0.0757852811,0.308962,0.0372218634228573,0.0241,0.318965436233887,0.292374768160056,0.251133771818793,0.334216056275698,0.261162877365,0.223941013942143,0.000079925159596,0.000110968769596,0.0001473551590165,,,,,,,,,,,,,,4.70383642965268,0.0001783987690165,0.0001473551590165,0.639376026295579,4.20887345448432E-58,0.0000798976188415,4.74632806461971,0.0001783987690165,0.0001473551590165,0.63688775959776,1.02997703914572E-57,0.087,3.3705401589311E-07,0.0001660119685625,,,0.380339663093249,0.360839663093249,,0.270633771818793,0.251133771818793,0.142921805245704,0.104,0.0386545137227797,0.622294171386516,4.08287909535649E-51,0.546418855688082,0.195921224067467,0.179320958549327,0.159820958549327,#REF!,0.24668700212
d06c11ax63,Control,Yes,JB024,0.214825,2.31575,535,480,n,0.0231303517,0.043479,0.0174063962545546,0.0243,0.254238558145488,0.209400513517681,0.176763703974832,0.251583750696924,0.09986670889,0.0824603126354454,0.000076353555646,0.000107397165646,0.0001160495342285,,,,,,,,,,,,,,1.88653714385287,0.0001481522361765,0.0001171086261765,0.7961689641146,9.4031429E-13,0.000076022733014,1.99679936105772,0.0001470931442285,0.0001160495342285,0.833605777431907,3.03761382E-12,0.062,0.00668280271844546,0.000213807058294,,,0.366319097872136,0.346819097872136,,0.196263703974832,0.176763703974832,0.109045554824835,0.070,0.0334756231597035,0.726244645670053,5.0321706E-13,0.580850099405254,0.193289866607232,0.206466450803454,0.186966450803454,#REF!,0.0889075152155
d06c12ax64,Control,Yes,JB024,0.244975,2.8675,467,418,n,0.0336782411,0.0355962,0.0151952004201451,0.0304,0.333259230088102,0.235429728014466,0.1856126004692,0.311769962778728,0.10335206752,0.0881568670998549,0.0001064840329455,0.0001375276429455,0.0001363959304415,,,,,,,,,,,,,,1.85139009312757,0.0001674395404415,0.0001363959304415,0.707192784743793,3.31947093571666E-05,0.000106156823722,1.86206290324636,0.0001674395404415,0.0001363959304415,0.707038453216691,4.10527461952059E-05,0.062,0.153953097114071,0.000225496029101,,,0.448950393567518,0.429450393567518,,0.2051126004692,0.1856126004692,0.102912749153784,0.064,0.0367682025232639,0.827990166967143,1.60844891823628E-06,0.489111632728154,0.304070120500412,0.32870650962967,0.30920650962967,#REF!,0.089606167535
d06c13ax65,Control,Yes,JB024,0.359225,2.99125,576,527,y,0.0285390429,0.1213497,0.0187398113857036,0.0368,0.208496421935922,0.307448590279776,0.231920603604983,0.272447836143192,0.26752462703,0.248784815644296,0.0001006480991065,0.0001316917091065,0.0003357545061305,,,,,,,,,,,,,,6.37726336606381,0.000359915260158,0.000328871650158,0.700772096640372,6.13360777876635E-41,0.000099865412841,6.34556199556211,0.0003667981161305,0.0003357545061305,0.674377917736198,3.59059243188029E-41,0.118,0.00121648403417274,0.000099865412841,,,0.200088648841278,0.180588648841278,,0.251420603604983,0.231920603604983,0.143696438186291,0.105,0.0601911947603826,0.610635022002178,6.31662554356255E-33,0.572148121279353,0.10939458086681,0.160284060426123,0.140784060426123,#REF!,0.26752462703
d06c14Aax66,Control,Yes,JB024,0.2975,2.83875,540,482,y,0.0601713397,0.0864448,0.0175728463810546,0.0242,0.090711387483961,0.213525165352957,0.177102629609842,0.190758594005854,0.102523333395,0.0849504870139454,6.789584708415E-05,9.893945708415E-05,0.0001108716767705,,,,,,,,,,,,,,100,0.0001419152867705,0.0001108716767705,0.662421757430004,3.71736824E-12,6.789584708415E-05,2.10663993489861,0.0001419152867705,0.0001108716767705,0.662421757430004,7.43473648E-12,0.063,0.000154771402865209,0.0001882335327665,,,0.0478145407107518,0.0283145407107518,,0.196602629609842,0.177102629609842,0.116765461752848,0.078,0.0332881511592629,0.727169867840692,2.87284551668E-09,0.621835597740836,0.129616214685828,0.117794946716069,0.098294946716069,#REF!,0.088129120495
d06c14Bax67,Control,Yes,JB024,0.32085,3.6215,566,523,y,0.032572464,0.0818894,0.0184119107636948,0.0337,0.341871330717918,0.446103399390834,0.389866801459379,0.316678723440451,0.253201540865,0.234789630101305,0.000096802122454,0.000127845732454,0.0003126524553765,,,,,,,,,,,,,,100,0.000373418018442,0.000342374408442,0.450462592323102,3.64982872935076E-43,0.00009448580165,4.64920020343851,0.0003436960653765,0.0003126524553765,0.618758213306286,9.88379120091104E-39,0.130,2.4969839E-13,0.00009448580165,,,0.39940170601742,0.38060170601742,,0.408666801459379,0.389866801459379,0.137837119304674,0.099,0.0609986407390682,0.552358886533695,1.38312743673899E-33,0.349013864608197,0,0,0,#REF!,0.252144179595
d06c15ax68,Control,No,JB024,0.0480125,0.761375,84,52,n,0,0.028172,0.00245295929337487,0.0312,0.11672456240963,0.137511997428704,0.106539323996435,0.121187179175647,0.0140898939336,0.0116369346402251,0.000119147511055667,0.000146966537829,0.000144305313689167,,,,,,,,,,,,,,100,0.0001721243404625,0.000144305313689167,1.097450962201,0.247062272204632,0.000119147511055667,0.298956586522719,0.0001721243404625,0.000144305313689167,1.097450962201,0.494124544409264,0.016,0.192722237928115,-2.78190267733333E-05,,,0.146089454922281,0.126589454922281,,0.126039323996435,0.106539323996435,0.0524465083788222,0.015,0.0350176220845861,0.891115854319151,0.0346763248416846,0.562973613865353,0,0,0,#REF!,0.0111417954428
d06c17ax69,Control,Yes,JB024,0.316775,2.841,757,699,y,0.0511657633,0.2468953,0.0245966107723753,0.0300,0.266314572786987,0.272502972202425,0.227193886578419,0.301503649805881,0.18665915989,0.162062549117625,0.000091107660911,0.000122151270911,0.000156338897991,,,,,,,,,,,,,,100,0.000189846533459,0.000158802923459,0.527611456537042,1.44247252024779E-28,0.000090985521465,2.60756480005301,0.000187382507991,0.000156338897991,0.56860561668495,1.80700735346696E-27,0.074,3.5437856518152E-07,0.000187232486867,,,0.232130191274525,0.213330191274525,,0.245993886578419,0.227193886578419,0.130864381286293,0.092,0.0399333570981065,0.752240613545375,1.32811843926868E-17,0.557442937490216,0.11688601930193,0.16010467866208,0.14130467866208,#REF!,0.169536268775
d06c18ax70,Control,No,JB024,0.0831375,1.21525,321,278,n,0,0.067793,0.00925642748641059,0.0255,0.18326947925285,0.206889942159849,0.148133065961182,0.154312135073372,0.0541780150516,0.0449215875651894,5.77937872981667E-05,0.0000856128140715,9.61413762736667E-05,,,,,,,,,,,,,,100,0.000129552381754,0.000101733354980667,0.581113710713196,1.5417949482E-10,5.76725105840667E-05,1.40032824127665,0.000123960403047,9.61413762736667E-05,0.68102154750324,2.08040782271E-09,0.043,0.323467797241241,0.000136301108264167,,,0.259495560441452,0.239995560441452,,0.167633065961182,0.148133065961182,0.0859809713399421,0.048,0.0334646793220729,0.760650637625804,7.9968153008278E-07,0.508244586201445,0,0,0,#REF!,0.0436455923748
d06c19ax71,Control,Yes,JB024,0.238975,2.54875,578,537,y,0.0109989541,0.283924,0.0188082469186915,0.0250,0.143908180045289,0.2411090354138,0.198848384910362,0.245865091649127,0.144217099015,0.125408852096308,0.000077913747593,0.000108957357593,0.0001666643101255,,,,,,,,,,,,,,100,0.000198074655645,0.000167031045645,0.868854452044469,1.38344733997147E-27,0.000077913747593,3.54422724274727,0.0001977079201255,0.0001666643101255,0.886036980789706,4.99807635763971E-27,0.092,0.298912261648203,0.0001434848470955,,,0.0850406753195587,0.0655406753195587,,0.218348384910362,0.198848384910362,0.130304549128635,0.091,0.0419958417811206,0.594601920307963,1.22699655048536E-24,0.603286684690446,0.174423077758442,0.225476352455823,0.205976352455823,#REF!,0.11921215868
d06c20ax72,Control,Yes,JB024,0.154175,1.8265,214,191,n,0.02629282837,0.064028,0.00705843599874194,0.0257,0.282785250214956,0.173051256521368,0.117582019022317,0.293888338353291,0.0476824772955,0.0406240412967581,0.0000518983405176,0.0000829419505176,0.000121164814861,,,,,,,,,,,,,,100,0.000154343289471,0.000123299679471,0.578731186231478,5.73755331E-12,0.0000518983405176,1.83568845432412,0.000152208424861,0.000121164814861,0.768662980663473,9.4608679E-13,0.068,0.00270064258873398,0.000124683258494,,,0.250245891035114,0.230745891035114,,0.137082019022317,0.117582019022317,0.0968560793322244,0.058,0.0394337790371169,0.651694955577603,1.840396548218E-08,0.760906119992806,0.105030100979402,0.091836888371193,0.072336888371193,#REF!,0.0371738736025
d06c22ax16,Control,Yes,JB024,0.1938,1.95825,426,368,y,0.0162597653,0.0540294,0.0154222038199005,0.0275,0.270844844380146,0.218319805696979,0.173723323441995,0.277243497500831,0.094863683965,0.0794414801450995,0.000082880368833,0.000113923978833,0.0001470041212875,,,,,,,,,,,,,,2.55485034081555,0.0001780477312875,0.0001470041212875,0.645148661725255,1.369347E-14,0.000082880368833,2.55485034081555,0.0001780477312875,0.0001470041212875,0.645148661725255,2.738695E-14,0.046,0.486100560220966,0.000163799752406,,,0.275494222179854,0.255994222179854,,0.193223323441995,0.173723323441995,0.0881320840266204,0.049,0.0389183299975528,0.706118847772356,1.9356229E-12,0.450833850387697,0.0956324022436819,0.156589645273161,0.137089645273161,#REF!,0.08182346393
